"","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9"
"Pocillopora_acuta_HIv2___RNAseq.g2245.t1",4338,3736,6099,5081,4281,2501,1089,4345,4010,2405
"Pocillopora_acuta_HIv2___RNAseq.g2255.t1",9741,225,3962,42,6017,0,407,5397,8717,898
"Pocillopora_acuta_HIv2___TS.g27278.t1",83,147,247,0,150,0,417,82,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2258.t1",1533,71,6283,3534,7864,276,826,1964,2178,10
"Pocillopora_acuta_HIv2___TS.g27282.t2",888,533,1531,887,3533,256,1027,2494,137,2235
"Pocillopora_acuta_HIv2___RNAseq.g2263.t1b",1687,54,3512,39,5707,460,0,1783,4593,0
"Pocillopora_acuta_HIv2___RNAseq.g2265.t1",2216,1274,2617,0,2139,1629,3238,830,1632,765
"Pocillopora_acuta_HIv2___RNAseq.g2266.t1",1278,94,784,272,1408,76,857,1733,1553,0
"Pocillopora_acuta_HIv2___RNAseq.g2267.t1",775,1054,652,317,919,374,221,420,0,0
"Pocillopora_acuta_HIv2___TS.g27289.t2",705,499,1624,1397,1289,626,0,2239,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2271.t1",695,0,793,184,197,236,572,1339,319,0
"Pocillopora_acuta_HIv2___RNAseq.g2272.t1",7117,2073,5747,516,5035,3541,1656,6849,6311,1028
"Pocillopora_acuta_HIv2___RNAseq.g2273.t1",7123,1260,7452,1972,12845,976,700,3725,3236,328
"Pocillopora_acuta_HIv2___RNAseq.g2275.t1",474,1112,1540,1383,1462,1273,0,4025,720,0
"Pocillopora_acuta_HIv2___RNAseq.g2276.t1",572,152,20,0,265,202,154,45,0,0
"Pocillopora_acuta_HIv2___TS.g27298.t1b",410,821,64,0,197,141,348,62,30,0
"Pocillopora_acuta_HIv2___TS.g27298.t1a",841,959,647,1320,2589,1687,173,487,1219,1394
"Pocillopora_acuta_HIv2___RNAseq.g2279.t1",19655,12582,14043,15967,23767,20516,20404,17411,22364,11695
"Pocillopora_acuta_HIv2___RNAseq.g2280.t1",539,222,1464,12,798,1374,973,210,1125,923
"Pocillopora_acuta_HIv2___TS.g27301.t1",596,898,389,0,1101,1040,0,1319,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2282.t1",652,0,868,0,371,542,0,303,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2283.t2",3759,579,6511,193,5316,1889,1578,3060,1626,2322
"Pocillopora_acuta_HIv2___RNAseq.g2284.t1",1944,1838,460,1477,652,984,3102,147,3021,0
"Pocillopora_acuta_HIv2___RNAseq.g2285.t1",7,332,4,123,206,59,23,0,26,0
"Pocillopora_acuta_HIv2___TS.g27307.t1",824,182,797,0,1685,0,0,2113,1515,45
"Pocillopora_acuta_HIv2___RNAseq.g2288.t1",20,57,0,0,1445,216,0,74,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2289.t2",634,164,157,63,245,1240,325,1211,33,0
"Pocillopora_acuta_HIv2___TS.g27316.t1",1160,517,2210,849,1485,1276,2992,2136,1071,1004
"Pocillopora_acuta_HIv2___TS.g13082.t2",926,1521,138,605,1369,0,590,1082,1363,0
"Pocillopora_acuta_HIv2___RNAseq.g19536.t1",702,0,81,312,902,459,360,1111,777,0
"Pocillopora_acuta_HIv2___TS.g13094.t1",0,0,598,0,452,570,1318,99,148,0
"Pocillopora_acuta_HIv2___RNAseq.g19546.t1",1870,1846,1738,1102,2534,1058,2205,3858,714,221
"Pocillopora_acuta_HIv2___RNAseq.g19547.t1",1957,1488,2398,131,3240,1513,3079,2847,1977,192
"Pocillopora_acuta_HIv2___RNAseq.g19551.t1",754,1245,3215,425,4690,273,2226,2609,4281,0
"Pocillopora_acuta_HIv2___TS.g13102.t4",1612,0,510,0,874,1385,257,1677,814,1816
"Pocillopora_acuta_HIv2___RNAseq.g19553.t1",0,2008,1111,0,375,3763,845,1765,0,560
"Pocillopora_acuta_HIv2___RNAseq.g19555.t1",121,0,96,0,625,322,895,37,0,11
"Pocillopora_acuta_HIv2___TS.g13106.t1",42,0,27,205,48,0,68,16,53,0
"Pocillopora_acuta_HIv2___RNAseq.g19558.t1",305,0,579,43,114,0,0,0,182,0
"Pocillopora_acuta_HIv2___RNAseq.g19563.t1",431,309,1914,34,2037,1687,0,3135,122,882
"Pocillopora_acuta_HIv2___RNAseq.g19564.t1",0,0,1058,0,97,0,1107,619,1321,92
"Pocillopora_acuta_HIv2___RNAseq.g19569.t1",0,0,887,0,19,0,0,2239,341,1144
"Pocillopora_acuta_HIv2___RNAseq.g19568.t1",1132,0,277,0,4080,2849,1348,1782,0,369
"Pocillopora_acuta_HIv2___RNAseq.g19577.t1",860,1068,354,1133,374,367,0,11,677,1361
"Pocillopora_acuta_HIv2___TS.g13131.t2",175,0,857,0,0,170,157,212,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19581.t2",167,0,93,129,441,44,0,133,144,0
"Pocillopora_acuta_HIv2___RNAseq.g19581.t3",502,218,622,70,1670,1689,0,576,728,0
"Pocillopora_acuta_HIv2___RNAseq.g19584.t1",665,797,3146,212,2445,482,1320,625,164,650
"Pocillopora_acuta_HIv2___TS.g13141.t1",0,369,343,23,75,1139,0,0,114,97
"Pocillopora_acuta_HIv2___RNAseq.g19588.t1",158,183,126,0,33,15,0,0,36,86
"Pocillopora_acuta_HIv2___TS.g13140.t1",145,5,240,0,143,60,18,107,45,85
"Pocillopora_acuta_HIv2___TS.g13143.t1",165,0,0,374,357,213,514,0,0,318
"Pocillopora_acuta_HIv2___RNAseq.g19593.t1",1027,0,783,0,502,706,0,1961,1637,177
"Pocillopora_acuta_HIv2___TS.g13149.t1",27,49,42,0,272,229,0,57,0,0
"Pocillopora_acuta_HIv2___TS.g13150.t1",485,38,161,813,727,508,852,145,0,797
"Pocillopora_acuta_HIv2___RNAseq.g19600.t1",1738,32,1144,25,1053,1114,119,2625,2619,419
"Pocillopora_acuta_HIv2___RNAseq.g19605.t1",448,387,1558,978,2536,2059,2042,1183,318,1534
"Pocillopora_acuta_HIv2___TS.g13157.t1",212,0,191,0,476,0,215,460,0,69
"Pocillopora_acuta_HIv2___RNAseq.g19611.t1",33,0,54,0,373,742,0,266,0,240
"Pocillopora_acuta_HIv2___RNAseq.g19613.t1",260,491,125,993,1131,2283,11,219,817,0
"Pocillopora_acuta_HIv2___RNAseq.g19615.t2",1357,776,555,411,1595,1153,47,1460,100,482
"Pocillopora_acuta_HIv2___RNAseq.g19616.t1",654,1807,1564,1662,2139,1397,2042,2379,143,216
"Pocillopora_acuta_HIv2___RNAseq.g19617.t1",221,1068,757,0,348,938,0,528,696,0
"Pocillopora_acuta_HIv2___RNAseq.g19618.t1",269,1117,89,825,124,230,5087,4067,1078,238
"Pocillopora_acuta_HIv2___TS.g13174.t1",368,207,396,0,126,577,0,458,173,251
"Pocillopora_acuta_HIv2___RNAseq.g19632.t1",4,567,0,84,57,1048,0,299,0,103
"Pocillopora_acuta_HIv2___RNAseq.g19633.t1",115,20,149,0,164,0,0,41,0,0
"Pocillopora_acuta_HIv2___RNAseq.30019_t",324,5994,90,4741,254,4482,2460,416,0,3114
"Pocillopora_acuta_HIv2___RNAseq.g19639.t1",247,724,0,0,180,502,0,85,329,0
"Pocillopora_acuta_HIv2___RNAseq.g19641.t1",110,0,0,312,73,0,1171,145,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19642.t1",495,0,116,0,66,0,50,453,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19643.t1",1090,217,778,1281,667,988,77,465,1059,0
"Pocillopora_acuta_HIv2___RNAseq.g19645.t1",1398,2280,912,1632,982,5531,1003,3437,0,874
"Pocillopora_acuta_HIv2___RNAseq.g19646.t1",1710,1163,875,657,2847,1235,1918,2813,1464,2256
"Pocillopora_acuta_HIv2___RNAseq.g19647.t1",137,0,244,25,470,53,0,130,55,0
"Pocillopora_acuta_HIv2___RNAseq.g19648.t1",287,0,77,0,332,0,0,84,529,0
"Pocillopora_acuta_HIv2___RNAseq.g19653.t1",0,13,27,0,0,38,112,16,0,0
"Pocillopora_acuta_HIv2___TS.g13206.t1",1358,1919,2361,1610,4753,455,976,1293,1683,0
"Pocillopora_acuta_HIv2___RNAseq.g19659.t1",160,2,191,0,37,0,190,101,9,14
"Pocillopora_acuta_HIv2___RNAseq.g19660.t1",770,2,468,0,1712,0,0,1846,0,924
"Pocillopora_acuta_HIv2___TS.g13216.t1",201,0,160,1275,1060,0,0,117,161,0
"Pocillopora_acuta_HIv2___RNAseq.g19670.t1",399,0,0,267,495,377,169,323,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19671.t1",916,325,1657,415,1313,0,0,240,1025,0
"Pocillopora_acuta_HIv2___TS.g13222.t1b",54195,230514,13558,66171,74667,143803,79270,61990,6696,96038
"Pocillopora_acuta_HIv2___RNAseq.g19676.t1",0,60,45,111,52,50,89,205,814,0
"Pocillopora_acuta_HIv2___RNAseq.g19677.t1",12409,8521,7793,7627,10820,8180,10745,10462,8670,5612
"Pocillopora_acuta_HIv2___RNAseq.g19678.t1",601,652,782,54,1248,708,327,586,130,443
"Pocillopora_acuta_HIv2___TS.g13227.t1",0,1324,0,1782,315,19,1025,1046,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19685.t1",4,40,2,28,11,141,49,12,7,1
"Pocillopora_acuta_HIv2___RNAseq.g19687.t1",171,0,93,17,205,95,0,169,277,2
"Pocillopora_acuta_HIv2___RNAseq.g19690.t1",111,59,31,0,32,1,0,14,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19698.t1",269,48,30,1,41,1,0,34,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19706.t1",20,81,41,0,108,1,0,82,139,0
"Pocillopora_acuta_HIv2___RNAseq.g19734.t1",9,146,47,0,141,6,0,140,204,0
"Pocillopora_acuta_HIv2___RNAseq.g19738.t2",314,6,194,0,628,76,10,11,18,86
"Pocillopora_acuta_HIv2___RNAseq.g19739.t1",196,356,797,445,672,0,0,1947,452,0
"Pocillopora_acuta_HIv2___RNAseq.g19741.t1",551,274,230,0,278,506,0,0,93,0
"Pocillopora_acuta_HIv2___RNAseq.g19747.t1",29,281,47,0,137,0,98,26,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19750.t1",0,265,155,0,33,0,610,463,508,0
"Pocillopora_acuta_HIv2___RNAseq.g19752.t1",0,0,1767,0,20,174,0,224,0,2469
"Pocillopora_acuta_HIv2___TS.g13296.t1",394,590,326,0,475,0,0,495,404,0
"Pocillopora_acuta_HIv2___RNAseq.g19753.t1",1696,1002,225,1546,1061,1417,0,1445,168,0
"Pocillopora_acuta_HIv2___RNAseq.g19754.t1",475,64,37,345,358,229,169,350,0,0
"Pocillopora_acuta_HIv2___TS.g13302.t1",156,829,31,179,296,213,161,502,151,162
"Pocillopora_acuta_HIv2___TS.g13304.t1a",216,53,18,673,294,525,98,1076,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19760.t1",864,68,1068,1819,1525,1285,264,233,310,0
"Pocillopora_acuta_HIv2___TS.g13309.t1",119,136,255,0,41,0,0,65,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19766.t1",675,505,1195,850,446,766,246,477,803,743
"Pocillopora_acuta_HIv2___RNAseq.g19778.t1",681,548,975,915,895,1499,39,850,916,454
"Pocillopora_acuta_HIv2___RNAseq.g19787.t1",500,18,401,1,81,0,0,384,3,0
"Pocillopora_acuta_HIv2___RNAseq.g19793.t1",2073,1545,836,975,1366,1825,534,1503,833,963
"Pocillopora_acuta_HIv2___RNAseq.g19796.t1",0,34,156,1271,339,256,210,0,0,776
"Pocillopora_acuta_HIv2___RNAseq.g19797.t1",847,0,626,1443,232,0,72,995,997,0
"Pocillopora_acuta_HIv2___RNAseq.g19798.t1",645,890,745,560,758,739,301,1584,212,0
"Pocillopora_acuta_HIv2___RNAseq.g19799.t1",345,107,428,749,382,341,1998,746,396,526
"Pocillopora_acuta_HIv2___RNAseq.g19800.t1",34,0,201,340,369,15,0,59,6,0
"Pocillopora_acuta_HIv2___TS.g13342.t1",84,0,743,0,299,0,7,502,126,0
"Pocillopora_acuta_HIv2___RNAseq.g19803.t1",179,291,121,196,207,137,141,625,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19804.t1",178,46,203,183,176,188,665,369,160,476
"Pocillopora_acuta_HIv2___RNAseq.g19810.t1",318,286,1331,601,1318,685,1206,2076,1219,0
"Pocillopora_acuta_HIv2___RNAseq.g19811.t1",52,6,68,67,51,36,237,141,0,146
"Pocillopora_acuta_HIv2___TS.g13352.t1",131,86,195,66,201,182,200,318,150,308
"Pocillopora_acuta_HIv2___TS.g13354.t1",80,174,333,0,25,491,0,279,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19818.t1",150,0,84,445,59,68,156,169,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19819.t1",98,41,121,54,178,283,70,236,0,316
"Pocillopora_acuta_HIv2___RNAseq.g19820.t1",99,54,178,5,36,0,0,17,142,177
"Pocillopora_acuta_HIv2___RNAseq.g19821.t1",2,2,42,154,53,14,0,127,0,0
"Pocillopora_acuta_HIv2___TS.g13364.t1",219,6,0,182,169,363,0,807,723,76
"Pocillopora_acuta_HIv2___RNAseq.g19824.t1",568,0,115,397,39,1175,1292,66,99,36
"Pocillopora_acuta_HIv2___RNAseq.g19826.t1",363,249,375,335,444,285,103,461,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19827.t1",560,484,1084,348,986,892,607,1174,242,25
"Pocillopora_acuta_HIv2___RNAseq.30217_t",112,448,493,119,393,239,96,583,257,207
"Pocillopora_acuta_HIv2___RNAseq.g19838.t1",350,836,792,350,829,412,180,1091,483,427
"Pocillopora_acuta_HIv2___RNAseq.g19844.t1",550,809,237,747,1506,1097,769,2021,655,176
"Pocillopora_acuta_HIv2___RNAseq.g19845.t1",310,0,503,0,164,1904,1034,688,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19853.t1",1331,1343,1539,176,1660,7,0,862,116,299
"Pocillopora_acuta_HIv2___RNAseq.g19855.t1",4777,449,4380,78,6832,82,2143,9026,2224,0
"Pocillopora_acuta_HIv2___RNAseq.g19856.t1",845,63,340,39,311,0,0,452,0,0
"Pocillopora_acuta_HIv2___RNAseq.g19857.t1",4461,1960,4044,2537,4315,2677,1977,4028,2740,980
"Pocillopora_acuta_HIv2___TS.g13402.t1",203,2980,520,385,301,176,0,512,161,0
"Pocillopora_acuta_HIv2___RNAseq.g19859.t1",189,3,0,93,111,253,0,0,0,399
"Pocillopora_acuta_HIv2___TS.g13404.t1",2293,0,1827,221,5057,1364,0,4529,4598,3133
"Pocillopora_acuta_HIv2___RNAseq.g19861.t1",2218,564,1563,39,1569,1922,0,796,597,140
"Pocillopora_acuta_HIv2___RNAseq.g19862.t1",660,52,220,108,421,474,0,260,130,0
"Pocillopora_acuta_HIv2___TS.g13410.t1",0,352,74,205,0,705,44,0,0,112
"Pocillopora_acuta_HIv2___RNAseq.g19870.t1",1259,8,1555,209,2305,385,0,1582,805,0
"Pocillopora_acuta_HIv2___TS.g13419.t1",668,8,613,1403,1907,405,2,1132,0,0
"Pocillopora_acuta_HIv2___TS.g13420.t1",2056,709,1879,1265,3112,2539,485,1188,308,1402
"Pocillopora_acuta_HIv2___RNAseq.g19875.t1",35,11,34,17,42,0,0,10,60,0
"Pocillopora_acuta_HIv2___RNAseq.g19877.t1",848,451,315,0,58,176,0,374,20,19
"Pocillopora_acuta_HIv2___RNAseq.g20891.t1",12,16,42,46,50,24,16,41,16,7
"Pocillopora_acuta_HIv2___TS.g7298.t1",5,54,14,15,1,66,29,5,3,6
"Pocillopora_acuta_HIv2___RNAseq.g20895.t1",250,156,291,258,278,239,404,382,95,186
"Pocillopora_acuta_HIv2___TS.g7304.t1",8,43,31,26,37,73,0,11,20,0
"Pocillopora_acuta_HIv2___RNAseq.g20908.t1",15,64,23,0,35,0,13,7,0,201
"Pocillopora_acuta_HIv2___RNAseq.g20910.t1",49,0,32,0,81,0,0,25,34,0
"Pocillopora_acuta_HIv2___RNAseq.g20919.t1",83,188,462,290,354,441,195,313,94,199
"Pocillopora_acuta_HIv2___RNAseq.g20920.t1",136,153,204,67,323,253,258,17,79,19
"Pocillopora_acuta_HIv2___TS.g7328.t1",78,55,98,105,118,113,43,81,114,0
"Pocillopora_acuta_HIv2___RNAseq.g20930.t1",8,87,20,22,56,190,113,5,75,87
"Pocillopora_acuta_HIv2___RNAseq.g20932.t1",129,41,26,48,16,12,0,37,0,0
"Pocillopora_acuta_HIv2___TS.g7339.t1",113,224,629,417,520,656,276,382,191,278
"Pocillopora_acuta_HIv2___RNAseq.g28711.t1",853,0,1187,0,464,58,103,858,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28712.t1",101,896,1877,0,709,88,59,616,589,2384
"Pocillopora_acuta_HIv2___RNAseq.g28714.t1",357,0,381,0,312,686,0,256,380,0
"Pocillopora_acuta_HIv2___RNAseq.g28715.t1",680,0,116,0,426,0,0,118,567,0
"Pocillopora_acuta_HIv2___RNAseq.g28720.t1b",0,0,0,108,0,1100,468,38,0,67
"Pocillopora_acuta_HIv2___RNAseq.g28717.t1",486,109,62,113,500,272,53,186,503,0
"Pocillopora_acuta_HIv2___RNAseq.g28718.t1",11,0,36,1,3,589,32,45,4,0
"Pocillopora_acuta_HIv2___RNAseq.g28720.t1a",404,148,101,26,0,168,257,78,115,0
"Pocillopora_acuta_HIv2___RNAseq.g28721.t1",23,0,21,9,15,2,39,15,54,6
"Pocillopora_acuta_HIv2___RNAseq.g28723.t1",116,0,371,534,114,422,113,36,0,717
"Pocillopora_acuta_HIv2___RNAseq.g28725.t1",13,5,39,8,29,42,69,96,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28726.t1",486,444,656,536,288,200,0,160,474,0
"Pocillopora_acuta_HIv2___RNAseq.g28727.t1",86,0,0,128,99,0,0,104,174,0
"Pocillopora_acuta_HIv2___RNAseq.g28729.t1",10,2,15,50,4,0,61,52,110,0
"Pocillopora_acuta_HIv2___RNAseq.g28730.t1",1098,244,1236,920,2030,1493,705,1775,1562,514
"Pocillopora_acuta_HIv2___TS.g1280.t1",1103,1078,1476,129,2092,866,0,417,14,1050
"Pocillopora_acuta_HIv2___RNAseq.g28737.t1",1,639,83,0,913,2,604,7,41,0
"Pocillopora_acuta_HIv2___RNAseq.g28739.t1",128,0,0,0,66,75,115,0,0,587
"Pocillopora_acuta_HIv2___RNAseq.g28740.t1",212,184,2147,0,2090,851,0,279,1057,0
"Pocillopora_acuta_HIv2___RNAseq.g28741.t1",427,0,567,0,876,0,0,198,519,0
"Pocillopora_acuta_HIv2___RNAseq.g28742.t1",303,0,16,0,1120,0,0,352,68,0
"Pocillopora_acuta_HIv2___RNAseq.g28746.t1",1049,55,2388,0,3322,576,257,5867,2797,72
"Pocillopora_acuta_HIv2___RNAseq.g28748.t1",1356,63,1955,1576,1691,920,2,3726,2438,0
"Pocillopora_acuta_HIv2___RNAseq.g28749.t1",1819,866,951,1416,2607,0,2976,2416,233,0
"Pocillopora_acuta_HIv2___RNAseq.g28750.t1",6282,1776,5096,628,10409,4622,5813,5260,3128,300
"Pocillopora_acuta_HIv2___RNAseq.g28751.t1",548,18,2710,1810,200,0,709,237,133,0
"Pocillopora_acuta_HIv2___RNAseq.g28758.t1",0,109,201,683,548,187,252,106,27,492
"Pocillopora_acuta_HIv2___RNAseq.g28759.t1",95,493,591,0,743,723,0,249,77,0
"Pocillopora_acuta_HIv2___RNAseq.g28761.t1",638,0,152,630,25,423,994,807,0,24
"Pocillopora_acuta_HIv2___RNAseq.30356_t",41,0,13,23,99,20,0,0,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28763.t1",63,0,1007,834,941,1064,2126,522,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28764.t1",2246,1136,1725,2836,2478,1781,2857,3236,2351,368
"Pocillopora_acuta_HIv2___RNAseq.g28765.t1",512,154,344,0,815,0,0,1759,222,0
"Pocillopora_acuta_HIv2___TS.g1310.t1",438,0,973,0,1525,0,0,158,1687,0
"Pocillopora_acuta_HIv2___RNAseq.g28771.t1",214,160,375,330,335,172,303,388,288,52
"Pocillopora_acuta_HIv2___RNAseq.g28772.t1",23,0,18,0,33,39,133,17,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28774.t1",689,29,575,0,397,582,0,1223,15,0
"Pocillopora_acuta_HIv2___RNAseq.g28776.t1",119,2013,481,350,1029,4232,702,545,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28792.t1",290,785,1150,880,23,888,290,489,0,441
"Pocillopora_acuta_HIv2___TS.g1340.t1b",1960,5163,2281,7207,2677,11938,4705,3642,760,5567
"Pocillopora_acuta_HIv2___RNAseq.g28794.t1",1216,8464,797,9174,2309,11179,1754,2300,23,6948
"Pocillopora_acuta_HIv2___RNAseq.g28795.t1",2612,18389,2697,8318,6267,22444,16926,29367,454,15695
"Pocillopora_acuta_HIv2___RNAseq.g28796.t1",956,334,234,153,991,549,80,2010,245,0
"Pocillopora_acuta_HIv2___RNAseq.g28798.t1",0,1911,0,1183,510,1745,2590,284,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28800.t1",1622,10019,537,6057,2230,6695,11405,3095,2006,5078
"Pocillopora_acuta_HIv2___RNAseq.g28801.t1",19,263,66,73,1038,461,28,669,1111,645
"Pocillopora_acuta_HIv2___TS.g1350.t1",3561,22194,2784,13123,4991,29010,13156,14669,250,10266
"Pocillopora_acuta_HIv2___RNAseq.g28803.t1b",5280,17918,2488,19245,5513,19706,12407,8159,3165,16814
"Pocillopora_acuta_HIv2___RNAseq.g28803.t1a",94,181,0,315,114,246,141,71,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28804.t1",887,317,2511,1410,2134,1304,11,3142,4079,973
"Pocillopora_acuta_HIv2___RNAseq.g28806.t1",624,585,118,1027,1211,1457,7162,160,1600,0
"Pocillopora_acuta_HIv2___TS.g1357.t1",833,1844,1371,1927,1280,1108,1813,515,1084,0
"Pocillopora_acuta_HIv2___RNAseq.g28809.t1",393,1673,10,140,523,1149,603,686,124,1620
"Pocillopora_acuta_HIv2___TS.g1359.t1",6143,41031,6093,34114,14394,56385,20791,19263,2074,42000
"Pocillopora_acuta_HIv2___RNAseq.g28811.t1",350,1028,784,559,208,923,0,111,0,0
"Pocillopora_acuta_HIv2___TS.g1362.t1",5223,3259,5246,2190,4088,4126,443,4748,1528,3002
"Pocillopora_acuta_HIv2___RNAseq.g28814.t1",816,0,231,0,480,151,0,43,103,0
"Pocillopora_acuta_HIv2___RNAseq.g28815.t1",1339,0,180,0,633,0,0,355,2575,0
"Pocillopora_acuta_HIv2___RNAseq.g28816.t1",382,52,141,10,648,7,0,116,238,0
"Pocillopora_acuta_HIv2___RNAseq.30415_t",3092,0,2647,0,4626,0,0,1647,600,0
"Pocillopora_acuta_HIv2___RNAseq.g28818.t1",728,3066,644,903,208,1697,1777,1001,161,463
"Pocillopora_acuta_HIv2___RNAseq.g28819.t2b",5283,1461,7829,6308,9304,3607,5814,8559,3391,3548
"Pocillopora_acuta_HIv2___RNAseq.g28821.t1",105,751,11,1229,561,528,0,1248,231,175
"Pocillopora_acuta_HIv2___RNAseq.g28823.t1",105,0,218,0,36,0,20,117,0,0
"Pocillopora_acuta_HIv2___TS.g1376.t2",981,11,1080,429,393,0,0,381,119,36
"Pocillopora_acuta_HIv2___RNAseq.g28827.t1",1234,712,796,0,780,543,0,515,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28828.t1",2821,332,2908,4359,2494,995,2927,3090,4038,86
"Pocillopora_acuta_HIv2___RNAseq.g28832.t1",1014,0,1506,0,2036,929,4,792,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28833.t1",6412,5139,4981,4303,6869,3380,6211,5598,4599,4530
"Pocillopora_acuta_HIv2___RNAseq.g28834.t1b",115,0,255,22,55,465,84,478,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28834.t1a",145,0,279,0,128,417,0,486,900,0
"Pocillopora_acuta_HIv2___RNAseq.g28835.t1",1487,284,1289,0,263,1331,183,635,3785,832
"Pocillopora_acuta_HIv2___RNAseq.g28838.t1",639,489,447,883,1570,625,31,407,1324,0
"Pocillopora_acuta_HIv2___RNAseq.g28844.t1b",109,15,103,15,310,540,0,125,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28845.t1",3528,2781,3756,5031,5420,4762,4211,5220,2469,3301
"Pocillopora_acuta_HIv2___RNAseq.g28846.t1",1353,375,2004,0,555,0,180,172,2628,0
"Pocillopora_acuta_HIv2___RNAseq.g28849.t2",1188,1703,2089,1662,4283,329,0,2832,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28850.t1",179,79,17,43,403,35,14,269,673,569
"Pocillopora_acuta_HIv2___TS.g1405.t1",1808,437,1649,794,672,684,1412,191,4581,226
"Pocillopora_acuta_HIv2___TS.g1406.t3",1012,22,695,72,637,138,155,0,36,0
"Pocillopora_acuta_HIv2___RNAseq.g28854.t1",952,1880,804,1918,1798,441,0,1857,1963,555
"Pocillopora_acuta_HIv2___RNAseq.g28857.t1",0,8,74,0,16,1,85,344,96,490
"Pocillopora_acuta_HIv2___TS.g1409.t2",746,304,680,517,519,815,0,163,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28858.t1",3401,1163,2723,215,5425,366,7,5007,687,65
"Pocillopora_acuta_HIv2___RNAseq.g28859.t1",562,943,652,660,0,745,0,799,50,0
"Pocillopora_acuta_HIv2___RNAseq.g28861.t1",0,159,209,2220,844,41,13,0,0,4728
"Pocillopora_acuta_HIv2___RNAseq.g28860.t1",3362,3958,2593,2841,2856,7076,4747,3922,0,0
"Pocillopora_acuta_HIv2___TS.g1415.t2",1073,770,1192,1579,2120,880,1051,2477,1936,0
"Pocillopora_acuta_HIv2___TS.g1416.t2",615,54,719,394,1145,2082,25,1425,862,632
"Pocillopora_acuta_HIv2___RNAseq.g28864.t1",1120,301,1289,0,1506,1387,821,1144,0,100
"Pocillopora_acuta_HIv2___RNAseq.g28865.t1",536,0,821,40,849,969,0,421,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28866.t1",165,96,853,442,749,971,0,147,51,0
"Pocillopora_acuta_HIv2___TS.g1420.t1b",268,78,390,26,561,37,0,128,287,37
"Pocillopora_acuta_HIv2___TS.g1420.t1c",463,817,187,1607,113,1253,0,544,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28869.t1",60,0,78,821,110,582,116,29,1174,0
"Pocillopora_acuta_HIv2___RNAseq.g28870.t1",1028,0,1863,0,2463,0,1476,958,59,0
"Pocillopora_acuta_HIv2___RNAseq.g28871.t1",1725,269,1767,425,2512,657,908,3347,1709,98
"Pocillopora_acuta_HIv2___RNAseq.g28872.t1",169,410,0,746,67,491,3508,354,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28873.t1",4771,1436,6827,2966,7624,3436,5712,7724,4928,2713
"Pocillopora_acuta_HIv2___RNAseq.g28874.t1",3418,892,2091,949,3659,3264,4345,1458,4960,1445
"Pocillopora_acuta_HIv2___RNAseq.g28875.t1",1479,4035,1633,219,2512,792,105,4501,67,0
"Pocillopora_acuta_HIv2___RNAseq.g28876.t1",4330,874,2505,185,3295,1730,1063,4408,1810,695
"Pocillopora_acuta_HIv2___TS.g1429.t1",566,9,1479,6,1855,1403,2698,2001,851,32
"Pocillopora_acuta_HIv2___TS.g1430.t1",0,279,676,579,822,53,0,5065,0,1239
"Pocillopora_acuta_HIv2___RNAseq.g28879.t1",729,0,414,0,0,1459,0,1001,0,293
"Pocillopora_acuta_HIv2___RNAseq.g28880.t1",251,716,362,0,373,595,586,110,264,1001
