gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g28062.t1,187,0,245,182,555,412,0,2234,387,1712
Pocillopora_acuta_HIv2___RNAseq.g28064.t1,109,58,87,0,68,562,133,583,0,0
Pocillopora_acuta_HIv2___TS.g10838.t1,244,102,0,0,88,143,0,261,3,0
Pocillopora_acuta_HIv2___RNAseq.g28066.t1,141,0,157,12,642,0,0,41,0,739
Pocillopora_acuta_HIv2___RNAseq.g28067.t1,48,95,279,682,1271,557,0,831,0,0
Pocillopora_acuta_HIv2___RNAseq.g28068.t1,0,212,251,446,0,0,188,80,1060,0
Pocillopora_acuta_HIv2___RNAseq.665_t,67,0,398,0,369,60,137,462,0,0
Pocillopora_acuta_HIv2___RNAseq.g28072.t1,10,0,1,16,13,0,2,23,0,0
Pocillopora_acuta_HIv2___RNAseq.g28070.t1,135,248,446,405,327,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.673_t,69,113,0,80,0,549,2790,63,0,13
Pocillopora_acuta_HIv2___TS.g10863.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g10853.t1,46,14,351,48,1759,0,20,588,0,0
Pocillopora_acuta_HIv2___TS.g10866.t1,0,0,62,0,42,0,0,45,0,0
Pocillopora_acuta_HIv2___TS.g10867.t1b,277,68,229,55,0,0,0,383,0,0
Pocillopora_acuta_HIv2___RNAseq.g28098.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28100.t1,11,0,0,25,0,0,0,9,0,0
Pocillopora_acuta_HIv2___RNAseq.g28102.t1,57,36,12,10,264,31,0,74,3,10
Pocillopora_acuta_HIv2___RNAseq.g28093.t1,1768,530,721,181,2458,229,0,1043,0,0
Pocillopora_acuta_HIv2___RNAseq.g28094.t1,876,500,1066,608,1193,7,45,1752,0,0
Pocillopora_acuta_HIv2___RNAseq.g28095.t1,71,0,0,0,14,0,0,65,0,0
Pocillopora_acuta_HIv2___RNAseq.g28096.t1,68,91,0,92,38,38,0,39,0,0
Pocillopora_acuta_HIv2___RNAseq.g28097.t1a,54,0,34,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28097.t1b,117,0,76,0,170,0,0,355,59,0
Pocillopora_acuta_HIv2___RNAseq.g28104.t1,826,610,1684,1085,1990,275,456,1484,958,1640
Pocillopora_acuta_HIv2___RNAseq.g28106.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28106.t1b,322,0,770,19,0,1143,0,1570,0,0
Pocillopora_acuta_HIv2___RNAseq.g28105.t1,2651,403,1555,275,3194,5499,1381,1633,49,1241
Pocillopora_acuta_HIv2___RNAseq.g28107.t1,1583,286,1377,1141,1557,3343,10,3471,1027,0
Pocillopora_acuta_HIv2___TS.g10887.t1,0,0,0,0,168,0,0,303,0,0
Pocillopora_acuta_HIv2___RNAseq.g28109.t1,6,718,9,710,382,3774,1510,1991,0,238
Pocillopora_acuta_HIv2___RNAseq.g28108.t1,1649,439,1647,862,3069,1516,0,1408,477,0
Pocillopora_acuta_HIv2___TS.g10888.t1,95,899,50,0,0,567,0,219,0,0
Pocillopora_acuta_HIv2___TS.g10889.t1,11,0,0,0,467,0,0,50,0,0
Pocillopora_acuta_HIv2___RNAseq.g28116.t1,724,823,592,793,1247,223,1217,803,0,0
Pocillopora_acuta_HIv2___RNAseq.g28119.t1,114,568,423,750,555,0,1359,679,0,39
Pocillopora_acuta_HIv2___RNAseq.g28137.t1,566,130,2154,419,874,0,0,2678,1356,3476
Pocillopora_acuta_HIv2___TS.g10922.t1a,447,56,188,0,566,2,515,260,0,0
Pocillopora_acuta_HIv2___RNAseq.g28146.t1,75,0,0,163,0,0,0,895,0,0
Pocillopora_acuta_HIv2___RNAseq.g28145.t1,955,375,3416,234,4100,2744,768,5841,0,2128
Pocillopora_acuta_HIv2___RNAseq.g28149.t1,89,0,29,0,302,0,0,364,500,0
Pocillopora_acuta_HIv2___RNAseq.g28147.t1,1145,1125,289,281,2252,127,83,663,863,998
Pocillopora_acuta_HIv2___RNAseq.g28150.t1,178,0,638,0,768,0,0,1422,2,0
Pocillopora_acuta_HIv2___RNAseq.g28151.t1,1,14,4,0,3,0,0,8,0,1
Pocillopora_acuta_HIv2___TS.g10942.t1,345,450,231,796,0,724,548,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g28161.t1,159,233,154,0,491,251,0,475,0,0
Pocillopora_acuta_HIv2___RNAseq.g28162.t1,136,79,11,0,140,35,0,94,0,0
Pocillopora_acuta_HIv2___RNAseq.g28163.t1,284,121,59,0,360,0,0,787,0,0
Pocillopora_acuta_HIv2___RNAseq.g28179.t1,232,708,340,583,367,489,580,770,0,0
Pocillopora_acuta_HIv2___RNAseq.g28170.t1,0,0,0,5,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28171.t1,0,33,208,0,230,231,0,222,0,0
Pocillopora_acuta_HIv2___RNAseq.g28173.t1,0,1,5,10,4,16,0,25,0,0
Pocillopora_acuta_HIv2___RNAseq.g28174.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28175.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28164.t1,85,154,14,0,65,347,0,55,369,0
Pocillopora_acuta_HIv2___RNAseq.g28165.t1,258,257,396,460,0,498,782,168,0,0
Pocillopora_acuta_HIv2___RNAseq.g28166.t1,14,20,184,50,21,41,0,6,0,0
Pocillopora_acuta_HIv2___RNAseq.g28167.t1,3,65,404,359,8,73,0,10,689,0
Pocillopora_acuta_HIv2___RNAseq.g28168.t1,22,0,20,0,50,2,0,55,0,0
Pocillopora_acuta_HIv2___RNAseq.g28169.t1,521,5,293,6,434,13,0,404,3,0
Pocillopora_acuta_HIv2___RNAseq.g28172.t1,14,0,38,0,25,37,0,42,0,0
Pocillopora_acuta_HIv2___RNAseq.g28176.t1,3,7,176,2,139,2,0,14,14,0
Pocillopora_acuta_HIv2___RNAseq.g28177.t1,10,52,29,30,24,42,0,279,0,0
Pocillopora_acuta_HIv2___RNAseq.g28180.t1,1048,651,937,265,1273,530,1017,581,409,0
Pocillopora_acuta_HIv2___RNAseq.g28187.t1,90,58,177,60,678,34,195,1319,1255,0
Pocillopora_acuta_HIv2___RNAseq.g28188.t1,51,0,441,36,746,0,2135,334,0,0
Pocillopora_acuta_HIv2___RNAseq.g28183.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28185.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28184.t1,223,311,318,0,275,0,1446,96,0,0
Pocillopora_acuta_HIv2___TS.g10969.t1,77,53,148,0,149,0,918,21,0,0
Pocillopora_acuta_HIv2___RNAseq.g28191.t1,0,0,111,0,0,0,0,104,0,0
Pocillopora_acuta_HIv2___RNAseq.g28193.t1,195,932,0,0,481,472,0,120,12,2031
Pocillopora_acuta_HIv2___RNAseq.g28194.t1a,354,411,161,583,740,68,1835,415,0,0
Pocillopora_acuta_HIv2___RNAseq.g28194.t1b,33,0,254,224,720,563,0,616,150,0
Pocillopora_acuta_HIv2___RNAseq.g28195.t1,827,6238,1776,1440,1232,6611,4514,4247,59,4008
Pocillopora_acuta_HIv2___RNAseq.g28198.t1,293,0,782,127,904,90,337,888,139,30
Pocillopora_acuta_HIv2___RNAseq.g28199.t1,49,8,433,223,119,831,0,320,199,0
Pocillopora_acuta_HIv2___RNAseq.g28202.t1,982,0,1916,795,2064,0,0,1311,1243,0
Pocillopora_acuta_HIv2___RNAseq.g28203.t1,694,0,1168,64,1579,1159,514,1515,0,0
Pocillopora_acuta_HIv2___RNAseq.g28205.t1,109,0,0,217,25,508,0,28,279,0
Pocillopora_acuta_HIv2___RNAseq.g28204.t1,2540,894,4094,3875,4134,4991,1442,5362,2033,1692
Pocillopora_acuta_HIv2___TS.g10991.t1,0,8,0,0,526,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28206.t1,638,258,1269,531,1201,2534,1621,1445,425,0
Pocillopora_acuta_HIv2___RNAseq.g28208.t1,185,6,32,0,1062,538,0,474,147,0
Pocillopora_acuta_HIv2___RNAseq.g28209.t1,2894,1670,7462,193,9063,525,381,6529,1815,0
Pocillopora_acuta_HIv2___RNAseq.820_t,98,529,25,148,745,1210,1053,1350,0,0
Pocillopora_acuta_HIv2___RNAseq.g28213.t1,1611,788,2353,0,7493,0,0,6,0,0
Pocillopora_acuta_HIv2___TS.g10998.t1,47,0,49,0,122,0,0,36,0,0
Pocillopora_acuta_HIv2___RNAseq.g28214.t1,76,182,324,107,249,0,0,0,226,0
Pocillopora_acuta_HIv2___RNAseq.g28216.t1,22,0,453,0,693,0,684,574,0,0
Pocillopora_acuta_HIv2___TS.g11005.t1,0,295,0,0,0,0,594,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28223.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11006.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28225.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28226.t2,397,801,0,1697,110,2078,601,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28227.t1,110,0,0,0,152,0,0,1059,0,0
Pocillopora_acuta_HIv2___TS.g11020.t1,0,43,241,0,39,14,193,1954,0,96
Pocillopora_acuta_HIv2___TS.g11012.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28232.t1,1,1,1,2,1,1,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28233.t1,114,0,0,0,0,0,0,67,0,0
Pocillopora_acuta_HIv2___RNAseq.g28234.t1,153,0,10,8,35,0,0,49,6,0
Pocillopora_acuta_HIv2___RNAseq.g28235.t1,169,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11017.t1,227,6,0,0,142,241,0,55,0,0
Pocillopora_acuta_HIv2___TS.g11018.t1,163,0,81,0,347,0,62,230,0,0
Pocillopora_acuta_HIv2___RNAseq.g28240.t1,512,489,956,2341,1169,323,0,1666,100,0
Pocillopora_acuta_HIv2___RNAseq.g28244.t1,8,0,0,0,229,182,0,385,0,0
Pocillopora_acuta_HIv2___TS.g11023.t1,156,0,219,0,1134,0,0,59,0,415
Pocillopora_acuta_HIv2___RNAseq.g28250.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11031.t1,35,0,46,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28251.t1,435,0,2404,119,1575,653,0,2163,67,0
Pocillopora_acuta_HIv2___RNAseq.g28252.t1,870,2399,344,1830,313,6091,11023,3985,0,398
Pocillopora_acuta_HIv2___RNAseq.g28253.t1,2615,0,845,280,4054,2346,2059,8505,81,0
Pocillopora_acuta_HIv2___RNAseq.g28254.t1,705,878,103,313,576,2159,0,1528,0,255
Pocillopora_acuta_HIv2___RNAseq.g28255.t1,1842,0,1013,269,2764,292,0,1657,505,0
Pocillopora_acuta_HIv2___RNAseq.g28256.t1,225,51,1793,145,814,1745,1746,2880,0,0
Pocillopora_acuta_HIv2___RNAseq.g28257.t1,1676,160,268,719,2392,543,88,1570,1276,490
Pocillopora_acuta_HIv2___RNAseq.g28259.t1,108,209,80,26,465,105,0,807,0,0
Pocillopora_acuta_HIv2___RNAseq.g28258.t1,1448,318,2311,882,2479,1037,628,2455,693,130
Pocillopora_acuta_HIv2___RNAseq.g28261.t1,305,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11046.t1,656,219,1153,1792,1368,0,803,504,0,177
Pocillopora_acuta_HIv2___RNAseq.g28264.t1,37,0,822,280,740,929,1462,249,0,0
Pocillopora_acuta_HIv2___RNAseq.g28265.t1,0,0,0,10,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28263.t1,362,1711,308,544,1636,103,212,207,679,0
Pocillopora_acuta_HIv2___RNAseq.g28267.t1,412,221,347,0,0,75,0,459,0,91
Pocillopora_acuta_HIv2___RNAseq.g28272.t1,7,0,3,4,232,1308,0,637,1181,0
Pocillopora_acuta_HIv2___RNAseq.g28269.t1,0,62,52,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11056.t1,0,400,212,0,247,381,278,441,0,0
Pocillopora_acuta_HIv2___RNAseq.g28268.t1,106,0,26,0,489,656,211,207,0,0
Pocillopora_acuta_HIv2___RNAseq.g28270.t1,491,0,0,0,493,0,0,238,0,0
Pocillopora_acuta_HIv2___RNAseq.g28274.t1,12,0,0,0,0,0,507,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28273.t1,1543,923,622,1240,772,2262,853,439,193,0
Pocillopora_acuta_HIv2___RNAseq.g28285.t1,1360,134,3300,0,1855,872,1303,2473,2339,1548
Pocillopora_acuta_HIv2___RNAseq.g28288.t1,348,0,0,0,0,88,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28289.t1b,402,274,0,0,72,174,0,189,44,0
Pocillopora_acuta_HIv2___RNAseq.g28290.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11075.t2,0,79,29,0,82,0,0,361,169,0
Pocillopora_acuta_HIv2___RNAseq.g28292.t1,211,1425,397,410,354,0,0,1632,1772,1651
Pocillopora_acuta_HIv2___RNAseq.g28296.t1,94,94,387,2353,1087,517,10,663,20,0
Pocillopora_acuta_HIv2___TS.g11078.t1,861,652,2806,398,2229,852,0,3148,7,0
Pocillopora_acuta_HIv2___RNAseq.g28297.t1,324,33,365,619,953,808,344,882,212,112
Pocillopora_acuta_HIv2___RNAseq.g28298.t1,307,0,0,0,0,0,0,311,0,0
Pocillopora_acuta_HIv2___RNAseq.g28299.t1,863,1170,2220,975,1580,736,1317,1287,274,139
Pocillopora_acuta_HIv2___RNAseq.g28316.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11100.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28318.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11102.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11103.t1,53,0,0,0,105,0,0,33,97,0
Pocillopora_acuta_HIv2___RNAseq.g28326.t1,50,1124,240,242,1197,0,1149,360,62,0
Pocillopora_acuta_HIv2___RNAseq.g28327.t4,567,331,657,138,870,339,106,1168,0,0
Pocillopora_acuta_HIv2___TS.g11111.t2,668,7662,769,7376,1143,8538,7533,2721,309,2086
Pocillopora_acuta_HIv2___TS.g11112.t3,995,449,2015,569,1793,825,403,2833,458,225
Pocillopora_acuta_HIv2___RNAseq.g28331.t2,425,0,55,0,0,0,0,0,446,0
Pocillopora_acuta_HIv2___RNAseq.g28337.t1,2,19,0,1,7,0,0,15,0,0
Pocillopora_acuta_HIv2___RNAseq.g28335.t1,0,313,188,1132,152,364,362,609,226,0
Pocillopora_acuta_HIv2___RNAseq.953_t,1363,0,478,254,2222,0,0,796,271,0
Pocillopora_acuta_HIv2___RNAseq.g28339.t1,1429,0,1787,0,2292,141,62,3856,1151,238
Pocillopora_acuta_HIv2___TS.g11126.t1,1462,682,3176,511,512,1527,702,1939,563,0
Pocillopora_acuta_HIv2___RNAseq.g28342.t1,282,1987,1446,1933,1504,988,77,1566,219,1296
Pocillopora_acuta_HIv2___RNAseq.g28344.t1a,73,0,33,0,6,0,1,6,0,0
Pocillopora_acuta_HIv2___RNAseq.g28344.t1b,143,0,447,0,100,128,0,143,0,0
Pocillopora_acuta_HIv2___RNAseq.g28345.t1b,0,49,1438,0,370,1217,795,2182,548,0
Pocillopora_acuta_HIv2___RNAseq.g28347.t1,456,1032,125,211,1233,0,0,219,1329,0
Pocillopora_acuta_HIv2___TS.g11135.t2,304,966,757,24,624,397,0,455,63,0
Pocillopora_acuta_HIv2___RNAseq.g28349.t1,699,573,698,1391,2285,644,410,787,557,706
Pocillopora_acuta_HIv2___TS.g11137.t1,1665,617,1881,274,6249,1263,0,2078,1630,0
Pocillopora_acuta_HIv2___RNAseq.g28351.t1,0,0,773,0,0,0,0,219,0,0
Pocillopora_acuta_HIv2___RNAseq.g28354.t1,22,30,14,68,381,137,101,331,0,0
Pocillopora_acuta_HIv2___TS.g11143.t1,322,0,56,0,464,0,0,0,305,0
Pocillopora_acuta_HIv2___RNAseq.g28357.t1,0,186,170,456,12,0,625,213,0,0
Pocillopora_acuta_HIv2___TS.g11148.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11147.t1,405,0,229,521,583,85,436,1325,7,0
Pocillopora_acuta_HIv2___RNAseq.g28363.t1,67,0,276,324,426,0,80,398,0,0
Pocillopora_acuta_HIv2___RNAseq.g28362.t1,1656,673,2313,254,1397,1090,742,2019,611,0
Pocillopora_acuta_HIv2___RNAseq.g28364.t1,569,0,1008,0,707,382,0,969,98,161
Pocillopora_acuta_HIv2___RNAseq.g28369.t1,651,522,734,722,735,318,1690,803,560,0
Pocillopora_acuta_HIv2___RNAseq.986_t,51,0,46,37,103,89,306,49,44,263
Pocillopora_acuta_HIv2___RNAseq.g28376.t1,885,94,1986,1087,933,23,409,1851,177,0
Pocillopora_acuta_HIv2___RNAseq.g28377.t1,3655,1720,4154,1145,6741,3358,3206,5047,3302,3803
Pocillopora_acuta_HIv2___TS.g11166.t1,106,0,308,0,176,686,499,676,0,0
Pocillopora_acuta_HIv2___RNAseq.g28378.t1,3328,2033,2709,1629,2556,3616,2259,5390,1209,1588
Pocillopora_acuta_HIv2___RNAseq.g28386.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28385.t1,2330,680,1309,1395,2992,788,1966,3545,2256,1309
Pocillopora_acuta_HIv2___TS.g11179.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28393.t1,229,23,0,356,115,0,973,0,211,0
Pocillopora_acuta_HIv2___TS.g11181.t1,21,0,527,0,625,0,0,680,1135,0
Pocillopora_acuta_HIv2___TS.g11182.t1,596,433,704,1207,244,0,806,289,114,0
Pocillopora_acuta_HIv2___RNAseq.g28396.t1,486,232,1230,1710,2139,1372,1818,2090,2047,19
Pocillopora_acuta_HIv2___TS.g11183.t1,49,46,21,21,84,128,0,158,0,28
Pocillopora_acuta_HIv2___RNAseq.g28397.t1,70,821,148,0,407,0,0,526,0,0
Pocillopora_acuta_HIv2___RNAseq.g28398.t1,1158,152,43,0,948,0,0,12,48,0
Pocillopora_acuta_HIv2___TS.g11201.t3,0,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28414.t1,14,0,5,0,0,0,0,120,0,0
Pocillopora_acuta_HIv2___TS.g11199.t1,1289,3443,931,186,2349,244,1327,2350,941,0
Pocillopora_acuta_HIv2___RNAseq.1016_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11189.t1,1045,0,552,0,2003,0,0,887,327,1788
Pocillopora_acuta_HIv2___RNAseq.g28403.t2,1167,465,190,1148,507,658,0,369,131,42
Pocillopora_acuta_HIv2___RNAseq.g28404.t1,937,205,785,305,1114,138,326,2216,72,0
Pocillopora_acuta_HIv2___RNAseq.g28405.t1,82,0,0,0,109,0,0,396,0,0
Pocillopora_acuta_HIv2___RNAseq.g28406.t1,453,2258,1445,13,1515,71,194,199,76,0
Pocillopora_acuta_HIv2___RNAseq.g28407.t1,301,463,112,740,35,341,14,782,0,6
Pocillopora_acuta_HIv2___RNAseq.g28408.t1,555,0,274,0,320,0,0,51,0,0
Pocillopora_acuta_HIv2___RNAseq.g28409.t1,1215,90,1337,861,1214,1120,3,265,0,0
Pocillopora_acuta_HIv2___TS.g11197.t1,19,466,23,214,72,0,1695,80,0,0
Pocillopora_acuta_HIv2___RNAseq.g28416.t1,64,0,465,0,188,0,0,1424,0,0
Pocillopora_acuta_HIv2___RNAseq.g28424.t1,10,0,0,0,0,184,1551,87,0,0
Pocillopora_acuta_HIv2___RNAseq.g28425.t1,203,0,365,0,308,0,461,1232,259,0
Pocillopora_acuta_HIv2___RNAseq.g28415.t1,2437,3738,2660,2274,4339,2648,3027,3624,727,3061
Pocillopora_acuta_HIv2___RNAseq.g28427.t1,1417,676,334,960,4355,2526,558,3570,1315,50
Pocillopora_acuta_HIv2___RNAseq.g28433.t1,1300,117,1326,119,1422,0,173,1105,0,0
Pocillopora_acuta_HIv2___RNAseq.g28435.t2,747,448,525,236,2129,221,1472,755,1126,581
Pocillopora_acuta_HIv2___RNAseq.g28447.t1,0,0,4,0,10,4,0,19,10,0
Pocillopora_acuta_HIv2___RNAseq.g28448.t1,0,0,0,0,4,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28451.t1,5376,43975,1688,53181,6514,72329,38358,12008,1789,43840
Pocillopora_acuta_HIv2___RNAseq.g28453.t1,10,165,27,0,786,0,0,599,0,0
Pocillopora_acuta_HIv2___RNAseq.g28455.t1,0,0,0,20,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28452.t1,691,0,85,611,762,0,0,10,0,211
Pocillopora_acuta_HIv2___RNAseq.g28456.t1,0,0,586,0,0,0,0,56,0,0
Pocillopora_acuta_HIv2___RNAseq.g28459.t1,115,0,31,0,292,112,0,269,964,180
Pocillopora_acuta_HIv2___RNAseq.g28458.t1,2406,1092,1311,608,1094,1780,772,842,944,28
Pocillopora_acuta_HIv2___RNAseq.g28461.t1,351,940,338,898,1235,657,0,1295,0,90
Pocillopora_acuta_HIv2___RNAseq.g28464.t1,1,17,294,0,0,1125,0,46,4263,0
Pocillopora_acuta_HIv2___TS.g11246.t1,0,0,0,126,134,35,0,86,0,0
Pocillopora_acuta_HIv2___RNAseq.g28462.t1,0,0,0,267,0,0,0,50,44,296
Pocillopora_acuta_HIv2___RNAseq.g28463.t1,2465,3732,1718,2371,2079,2650,1516,3151,2586,4700
Pocillopora_acuta_HIv2___RNAseq.g28465.t1,1410,685,1403,431,704,1774,3310,3129,342,1407
Pocillopora_acuta_HIv2___RNAseq.g28467.t1,0,0,199,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28466.t1,201,0,450,0,547,0,0,891,191,0
Pocillopora_acuta_HIv2___RNAseq.g28468.t1,135,722,47,0,661,553,231,64,0,0
Pocillopora_acuta_HIv2___TS.g11272.t1,154,0,743,298,462,715,0,554,0,0
Pocillopora_acuta_HIv2___TS.g11273.t1,317,160,70,670,333,52,422,552,0,0
Pocillopora_acuta_HIv2___RNAseq.g28494.t1,154,0,359,271,503,605,264,959,0,0
Pocillopora_acuta_HIv2___TS.g11253.t1,0,30,0,0,77,0,37,117,0,0
Pocillopora_acuta_HIv2___RNAseq.g28471.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28472.t1,0,138,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28473.t1,0,0,0,0,0,0,0,288,0,0
Pocillopora_acuta_HIv2___RNAseq.g28474.t1,0,0,77,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28476.t1,0,0,0,0,0,0,0,7,0,0
Pocillopora_acuta_HIv2___RNAseq.g28477.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11260.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28479.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28480.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28481.t1,0,0,0,0,0,0,0,8,0,0
Pocillopora_acuta_HIv2___RNAseq.g28482.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11264.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28484.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11266.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11268.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11269.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28487.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11258.t1,318,26,297,94,351,102,36,31,0,0
Pocillopora_acuta_HIv2___RNAseq.g28485.t1,175,93,265,0,79,115,103,203,62,197
Pocillopora_acuta_HIv2___RNAseq.g28488.t2,2060,1591,4584,625,2053,1706,1308,2674,486,2048
Pocillopora_acuta_HIv2___RNAseq.g28495.t1,3869,4081,3728,3293,6962,5245,6701,5509,4265,5641
Pocillopora_acuta_HIv2___RNAseq.g28496.t1,762,4824,2055,2167,3087,1446,1145,3884,990,434
Pocillopora_acuta_HIv2___RNAseq.g28497.t1,61,0,186,0,209,609,13,302,0,1346
Pocillopora_acuta_HIv2___RNAseq.g28498.t1,807,0,17,422,0,554,0,548,0,329
Pocillopora_acuta_HIv2___TS.g11283.t1,166,949,209,735,871,732,173,38,256,5
Pocillopora_acuta_HIv2___TS.g11290.t1,67,0,0,0,0,0,0,0,60,0
Pocillopora_acuta_HIv2___TS.g11286.t1,0,858,0,1212,271,5449,4007,336,0,1687
Pocillopora_acuta_HIv2___RNAseq.g28501.t1,143,404,0,454,0,0,0,0,99,0
Pocillopora_acuta_HIv2___RNAseq.g28502.t1,78,2106,0,1992,7,5735,5460,120,0,1411
Pocillopora_acuta_HIv2___RNAseq.g28504.t1,148,433,13,838,111,771,495,86,0,1373
Pocillopora_acuta_HIv2___TS.g11294.t1,1237,108,473,818,1300,1205,2927,1714,205,8
Pocillopora_acuta_HIv2___RNAseq.g28512.t1,913,586,285,421,223,572,261,318,391,380
Pocillopora_acuta_HIv2___RNAseq.g28514.t1,16,0,298,0,743,153,1676,484,117,0
Pocillopora_acuta_HIv2___RNAseq.g28513.t1,500,5,464,0,386,0,0,1266,168,0
Pocillopora_acuta_HIv2___TS.g11298.t2,111,0,394,0,999,0,0,261,0,0
Pocillopora_acuta_HIv2___RNAseq.g28533.t1,0,0,0,0,111,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28534.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28537.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28538.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28539.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28540.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28541.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28542.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11326.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28543.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28544.t1,217,189,354,245,370,259,167,463,107,85
Pocillopora_acuta_HIv2___RNAseq.g28545.t1,9,29,16,11,28,21,21,20,0,18
Pocillopora_acuta_HIv2___RNAseq.g28546.t1,0,22,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11330.t1,0,0,0,0,0,0,0,0,0,0
