"","LCM_1","LCM_11","LCM_12","LCM_17","LCM_18","LCM_24","LCM_25","LCM_3","LCM_32","LCM_33"
"Pocillopora_acuta_HIv2___RNAseq.g12564.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12565.t1",60,5,2.8,NA,76.25,32.5,6.666666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12566.t1",20,0,32.83333333,19.2,41.5,6.594594595,45.71428571,NA,83.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g12567.t1",NA,NA,NA,NA,5.2,9.541666667,10,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15180.t2",NA,NA,NA,NA,NA,4,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12569.t1",70,NA,NA,NA,10,4.641025641,12.89655172,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12570.t2",NA,NA,NA,NA,NA,12.1,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12571.t1",1.733333333,8,NA,NA,3.2,17.8,16,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12572.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12573.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12574.t1",NA,NA,NA,19.14285714,0,7,0,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g15186.t1",13.35714286,16.76923077,13.23529412,19,12.09433962,4.815972222,8.918367347,22.75,27.30769231,39
"Pocillopora_acuta_HIv2___RNAseq.g12576.t1",NA,NA,NA,NA,NA,16.85714286,35,9.25,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12577.t1",NA,NA,NA,NA,NA,62.6,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12578.t1",20,NA,NA,NA,80,68.46153846,0,NA,8,NA
"Pocillopora_acuta_HIv2___TS.g15190.t4",0,0,NA,0,30.57692308,4.172932331,5.032258065,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12580.t1",2.222222222,NA,NA,0,6,1.230769231,0,20,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12581.t1",NA,NA,NA,NA,NA,3.294117647,2.105263158,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12582.t1",NA,NA,NA,NA,NA,0,1.333333333,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15194.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12584.t1",NA,NA,NA,NA,0,0,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12585.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12586.t1",NA,NA,1.818181818,NA,NA,5,1.538461538,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12587.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12588.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12589.t1",NA,NA,NA,NA,NA,2.222222222,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12590.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15202.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12592.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12593.t1",NA,NA,NA,NA,NA,7.444444444,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12594.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12595.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g12596.t1",NA,0,0,0,NA,15.53846154,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12597.t1",NA,NA,NA,NA,32.33333333,15.85714286,0,26.66666667,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12598.t1",NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12599.t1",NA,NA,0,NA,NA,1.266666667,7,NA,80,0
"Pocillopora_acuta_HIv2___RNAseq.g12600.t1",0,100,NA,NA,80,9.571428571,0,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12601.t1",NA,NA,NA,NA,NA,4.307692308,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12602.t1",NA,NA,NA,NA,NA,75,26.66666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12603.t1",NA,NA,NA,NA,NA,13.33333333,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12604.t1",100,NA,NA,33.33333333,51,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12605.t1",1.166666667,100,NA,33.33333333,22.22222222,9.4,9.64516129,0,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12606.t1",NA,NA,60,NA,NA,0,NA,13.33333333,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12607.t1",0,16,18,NA,14.25,9.511235955,7.80952381,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12608.t1",0,6.666666667,NA,NA,20,7.84,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12609.t1",0,0,0,64.23076923,6.666666667,2.013888889,0,0,15,NA
"Pocillopora_acuta_HIv2___RNAseq.g12610.t1",0,NA,NA,0,NA,33.33333333,NA,26.5,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g12611.t1",NA,NA,4.5,16,19.6,4.342857143,17.7,36.5,0,NA
"Pocillopora_acuta_HIv2___TS.g15223.t1",0,NA,50,43.33333333,0,4.532258065,0,NA,4.444444444,NA
"Pocillopora_acuta_HIv2___RNAseq.g12613.t1",50,NA,20.75,9.090909091,10.48148148,4.957446809,8.25,32,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g12614.t2",0,6.875,NA,4.941176471,10.47058824,2.698630137,5.117647059,0,0,88.57142857
"Pocillopora_acuta_HIv2___RNAseq.g12615.t1",NA,NA,NA,NA,NA,0,NA,NA,60,NA
"Pocillopora_acuta_HIv2___RNAseq.g12616.t1",0,NA,NA,NA,20,41.33333333,40,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12617.t1",NA,NA,NA,NA,25.33333333,4,NA,1.818181818,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12618.t1",NA,NA,NA,NA,NA,9.222222222,7.555555556,41.6,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12619.t1",NA,NA,NA,100,NA,15.38461538,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12620.t1",NA,NA,NA,NA,NA,1.333333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15230.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12621.t1",40,31.8,NA,NA,19.16666667,8.523809524,9.333333333,NA,20,50
"Pocillopora_acuta_HIv2___TS.g15232.t1b",NA,NA,NA,NA,100,17.82352941,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15232.t1a",NA,NA,0,NA,14.35714286,5.5,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12624.t1",NA,NA,NA,0,100,0,40,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g12625.t1",NA,16.63157895,NA,NA,20,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15235.t1",NA,33.33333333,NA,NA,NA,91.5,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12627.t1",NA,NA,NA,NA,83.33333333,0,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12628.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12629.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12630.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12631.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12632.t1",NA,NA,NA,11.2,13.33333333,6.526315789,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12633.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12634.t1",NA,NA,NA,NA,NA,3.5,10.4,0,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g12635.t1",24.125,19.2173913,31.33333333,7.736842105,5.55,8.552238806,9.411764706,38.66666667,15.45454545,64.33333333
"Pocillopora_acuta_HIv2___RNAseq.g12636.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15246.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15247.t2",NA,NA,NA,NA,NA,NA,8,NA,8,NA
"Pocillopora_acuta_HIv2___TS.g15248.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15250.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12637.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12638.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12639.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12640.t1a",NA,NA,NA,NA,NA,0,NA,NA,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g12640.t1b",NA,NA,NA,30,NA,5.789473684,4,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12640.t1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15254.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15255.t2",0,NA,NA,0,25.42857143,4.051094891,6.869565217,NA,77.5,0
"Pocillopora_acuta_HIv2___RNAseq.g12642.t1",NA,6.666666667,NA,20,33.33333333,26.24137931,0,100,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g12643.t1",NA,NA,NA,3.111111111,50,44.88888889,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12644.t1",NA,NA,NA,NA,NA,11.42857143,66,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12645.t1",NA,NA,NA,NA,71.33333333,100,100,0,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g12646.t1",NA,NA,NA,NA,NA,16,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12647.t2",NA,100,NA,75,NA,87.94117647,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12648.t1",NA,NA,NA,NA,0,65,NA,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g12649.t1",NA,70,NA,NA,NA,73.33333333,51,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12650.t1",0,NA,3.333333333,50,0,86.66666667,NA,NA,NA,1
"Pocillopora_acuta_HIv2___RNAseq.g12651.t1",20,0,NA,NA,36.66666667,24.63157895,20,NA,25,25
"Pocillopora_acuta_HIv2___TS.g15267.t1",0,20.94736842,24.25,1.5,14.1875,3.278571429,5.081967213,9.2,0,NA
"Pocillopora_acuta_HIv2___TS.g15268.t1",35.46428571,14,13.75,8.45,16.7260274,4.201886792,5.801204819,18.66666667,15.38461538,0
"Pocillopora_acuta_HIv2___RNAseq.g12654.t1b",1.692307692,7.076923077,5.857142857,10.09375,8.108695652,3.12585034,5.259259259,23.37037037,1.818181818,23.6
"Pocillopora_acuta_HIv2___RNAseq.g12654.t1a",NA,NA,NA,0,NA,3.6,6.666666667,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15270.t1",5.76,4.444444444,0,18.33333333,14.74545455,1.524886878,3.079365079,13.8,1.571428571,8.571428571
"Pocillopora_acuta_HIv2___RNAseq.g12656.t1",1.428571429,4.413793103,4.444444444,2.642857143,19.70588235,5.316239316,12.32432432,0,1.777777778,NA
"Pocillopora_acuta_HIv2___RNAseq.g12657.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12658.t1",11.8,19.6,14.8,16.80952381,8.58490566,3.173913043,2.460526316,8.285714286,10,NA
"Pocillopora_acuta_HIv2___TS.g15273.t1",2.789473684,0,16.66666667,13.5,10.15,3.556451613,6.881578947,11.11111111,60,NA
"Pocillopora_acuta_HIv2___RNAseq.g12660.t1",16,0,NA,0,41.9,1.2,2,21.2,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12661.t1a",75.33333333,14,4.111111111,5.666666667,71.2,15.07352941,33.57142857,29,27,34
"Pocillopora_acuta_HIv2___RNAseq.g12661.t1b",NA,0,NA,NA,NA,14.57894737,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12662.t1",NA,NA,NA,NA,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12663.t1",NA,NA,NA,NA,16,0,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12664.t1",NA,NA,NA,NA,NA,0,10,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12665.t1",6.666666667,NA,0,NA,0,2.86,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12666.t1",NA,NA,0,5.333333333,63.33333333,4.82278481,3.2,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12667.t2",0,NA,NA,0,37.5,9.902654867,10.18181818,50,0,NA
"Pocillopora_acuta_HIv2___TS.g15281.t1",0,NA,NA,NA,NA,3.576923077,40,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12669.t1",15,NA,17.8,17.71428571,23.40625,2.763033175,3.288888889,20,2.75,NA
"Pocillopora_acuta_HIv2___TS.g15283.t1",20,NA,0,NA,20,3.6,37.66666667,NA,68.75,NA
"Pocillopora_acuta_HIv2___RNAseq.g12670.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15285.t1",NA,85,NA,59.88888889,NA,2.609756098,16.31578947,NA,0.6875,100
"Pocillopora_acuta_HIv2___RNAseq.g12672.t1",NA,0,NA,0,NA,0,NA,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g15287.t2",20,NA,0,16,2.5,5.169014085,5.947368421,40,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12674.t1",NA,NA,NA,NA,0,0,0,NA,20,NA
"Pocillopora_acuta_HIv2___RNAseq.g12675.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12675.t1b",NA,NA,NA,NA,NA,2,60,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15290.t1",NA,NA,NA,NA,NA,46.17647059,40,NA,100,0
"Pocillopora_acuta_HIv2___TS.g15291.t2",95,NA,NA,NA,66.66666667,38.51851852,66.5,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12678.t1",100,NA,100,NA,NA,61.18181818,43.9,NA,NA,100
"Pocillopora_acuta_HIv2___TS.g15293.t2",1.428571429,NA,NA,0,0,1.384615385,0,20,NA,NA
"Pocillopora_acuta_HIv2___TS.g15294.t1",0,NA,0,NA,NA,63.77777778,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12681.t1",NA,NA,0,28,0,26.44444444,16.66666667,30,49.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g12682.t1",0,NA,53.33333333,48.4,74.5,35.02272727,0,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g12683.t1",NA,NA,NA,NA,NA,6.842105263,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12684.t1",NA,NA,68.33333333,NA,20,9.85,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15299.t1",NA,NA,NA,NA,NA,NA,58,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15300.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15301.t1",NA,NA,NA,83,8.333333333,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15302.t3",38.63636364,12.5,39.47368421,NA,21.31818182,4.759398496,13.09090909,90,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12687.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15304.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15305.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15306.t1",NA,NA,0,NA,40,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12691.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15308.t1",NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15309.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12694.t1",NA,0,0,NA,0,2.263888889,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12695.t1",16,16,4,0,3.375,10.74576271,0.5789473684,NA,16.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g12696.t1",NA,NA,NA,NA,0,0,3.2,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15313.t1",NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12698.t1",NA,NA,NA,NA,0,2,0,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12699.t1",1.052631579,NA,0,NA,0,2.260416667,6.380952381,8.333333333,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12700.t1",NA,NA,NA,NA,24.5,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12701.t1",8,NA,NA,0,9,2.850877193,3.333333333,60,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12702.t1",NA,NA,NA,NA,31.42857143,9.511111111,0,NA,8.888888889,NA
"Pocillopora_acuta_HIv2___RNAseq.g12703.t1",NA,NA,NA,NA,NA,1.041666667,0,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g15320.t1",0,NA,NA,NA,50,19.33333333,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12705.t1",NA,0,50,NA,10,6.612903226,45.9,0,3.333333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g12706.t1",NA,5.333333333,NA,NA,0,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12707.t1",0,0,40,24.625,10,6.290322581,21.07142857,NA,4,NA
"Pocillopora_acuta_HIv2___RNAseq.g12708.t1b",7.733333333,40,NA,0,6.666666667,5.455882353,1.818181818,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12708.t1a",NA,NA,NA,0,NA,1.333333333,8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12709.t2",80,100,NA,8.571428571,46.66666667,28.11320755,30,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g12710.t1",26.66666667,NA,3.636363636,15.77777778,13.33333333,5.407407407,19.83333333,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g15327.t1",10,20,0,60,10.15384615,6.547169811,20.66666667,0,14.7,0
"Pocillopora_acuta_HIv2___TS.g15328.t1",NA,10,NA,NA,NA,27.08333333,33.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15329.t1",9.777777778,6.21875,22.18181818,21.72222222,32.89130435,7.172011662,15.03296703,53.19354839,21.0625,73.81818182
"Pocillopora_acuta_HIv2___RNAseq.g12714.t1",NA,14,NA,5,20,0.3684210526,2.222222222,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15331.t1",NA,0.8181818182,NA,NA,NA,0,3.333333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12716.t1",0,NA,NA,20,NA,0.8333333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12717.t1",NA,0,NA,21,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12718.t1",0,NA,NA,90,0,0,10,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15335.t1",0,2.857142857,6.285714286,22.28571429,6.877192982,4.083969466,3.896551724,31.5,6,0
"Pocillopora_acuta_HIv2___TS.g15336.t1",4,52,10.65,13.63636364,12.625,3.428571429,8.074074074,20,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12721.t1",0,16,2.571428571,8.5,17,9.6,5.142857143,84,NA,69.8
"Pocillopora_acuta_HIv2___RNAseq.g12722.t1",47.52173913,15.25,14,50.90909091,19.2,3.520833333,26.16129032,32.75,31,53
"Pocillopora_acuta_HIv2___RNAseq.g12723.t1",0,12.375,10.125,12.5,22.57142857,4.449275362,3.666666667,0,92.30769231,NA
"Pocillopora_acuta_HIv2___RNAseq.g12724.t1",0,0,5.333333333,6.9375,8.571428571,4.513513514,2.5,30.25,2.666666667,85
"Pocillopora_acuta_HIv2___RNAseq.g12725.t1",66,NA,NA,NA,NA,0.8571428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12726.t1",20,NA,0,60,34.75,10.94117647,0,60,13.2,NA
"Pocillopora_acuta_HIv2___RNAseq.g12727.t1",0,2,0,0,5.689655172,0.6346153846,0.7291666667,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12728.t1",1.454545455,0,NA,0,36,0.5957446809,5.533333333,10.28571429,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12729.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12730.t1",NA,0,NA,2.222222222,0,1.256097561,4.740740741,0,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12731.t1",30,NA,0,NA,NA,2.317073171,0,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g15348.t1",15.38461538,55,40,21.82608696,6.619047619,13.96103896,36.65217391,5,54.61111111,100
"Pocillopora_acuta_HIv2___RNAseq.g12733.t1",22.71428571,78.84615385,NA,25,14.37931034,9.14159292,10.26666667,7,2.307692308,88.88888889
"Pocillopora_acuta_HIv2___RNAseq.g12734.t1",0,NA,NA,NA,17.11764706,11.74242424,9.666666667,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g15351.t1",NA,NA,NA,NA,NA,13.33333333,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12736.t1",4.571428571,NA,NA,NA,3,1.966666667,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12737.t1",0,NA,46.66666667,33.6,92.5,16.2183908,56,100,18.76923077,0
"Pocillopora_acuta_HIv2___RNAseq.g12738.t1",NA,NA,NA,NA,NA,0,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12739.t1",16,NA,NA,NA,100,34.91304348,30,83,80,NA
"Pocillopora_acuta_HIv2___TS.g15356.t1",NA,NA,16,NA,0,3.71875,6,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12741.t1",0,NA,NA,26.66666667,14,0.6779661017,8,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g12742.t2",NA,21.57142857,0,0,1.818181818,3.904761905,0.9523809524,50,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.4781_t",NA,NA,NA,NA,NA,1.642857143,5,21.85714286,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.4782_t",NA,NA,NA,NA,NA,0.6666666667,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12744.t1",0,NA,63,36.8125,20,2.863636364,22.2,0,9.333333333,22
"Pocillopora_acuta_HIv2___RNAseq.g12745.t1",NA,10,0,4.571428571,17.85714286,7.75,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12746.t1",54.54545455,7.090909091,66.66666667,17.66666667,13.35714286,6.65,3.88,NA,33.2,16
"Pocillopora_acuta_HIv2___TS.g15363.t1",NA,NA,NA,NA,0,2.666666667,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12748.t1",0,0,NA,0,46.66666667,52.5,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12749.t1",100,NA,NA,9.941176471,90,13.77272727,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12750.t1",0,NA,NA,NA,26.36363636,1.442477876,1.6,81,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g12751.t1",5.194444444,NA,0,0,12.25806452,3.402390438,7.045454545,13.33333333,36.9375,NA
"Pocillopora_acuta_HIv2___RNAseq.g12752.t1",8.65,NA,5.142857143,6.666666667,2.074074074,5.669421488,2.897435897,76.5,28.6,100
"Pocillopora_acuta_HIv2___RNAseq.g12753.t1",0,NA,7.714285714,4.714285714,3.882352941,14.27536232,16.44444444,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12754.t1",0,0,60,0,0,0.5,0,NA,33.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g12755.t1",7.5,NA,NA,NA,92.5,17.14285714,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12756.t1",80,85.5,75.5,75,40,31.25,11.11111111,100,NA,NA
"Pocillopora_acuta_HIv2___TS.g15372.t1",14.64356436,28.56666667,25.85714286,21.14102564,27.97402597,5.778688525,24.52941176,35.42857143,26.24590164,25.453125
"Pocillopora_acuta_HIv2___RNAseq.g12758.t1",7.068965517,46.6875,11.06666667,11,23.88235294,11.28571429,20.4,16.07142857,17.6,16.6
"Pocillopora_acuta_HIv2___RNAseq.g12760.t1",NA,0,0,7.428571429,2.266666667,1.976470588,3.076923077,NA,1.142857143,1.666666667
"Pocillopora_acuta_HIv2___RNAseq.4800_t",0,0,NA,NA,0,1.134328358,2.222222222,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15373.t1",NA,0,NA,NA,9.666666667,0,0,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g12762.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.4802_t",NA,NA,0,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15375.t1",0,NA,NA,NA,NA,5.153846154,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g15376.t1",1.454545455,10,5,0,5.756756757,2.504065041,0.76,0,0.6111111111,NA
"Pocillopora_acuta_HIv2___RNAseq.g12765.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g12766.t1",1.142857143,7.470588235,1.066666667,0,1.666666667,1.348659004,3.37254902,0,0,54.6875
